round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,170,306,279,333,187,172,172,171,165,163,182,189,285,250,187
round_queries,316,510,2142,4185,11655,16643,32508,67252,136287,269115,533499,1202838,2520693,7697565,13940250,21167091
round_k,0,1,3,7,17,44,94,195,398,815,1636,3304,6668,13504,27880,56596
round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,146,195,554,202,205,212,299,288,210,170,161,178,161,184,88
round_queries,316,438,1365,8310,11514,26445,59996,171327,330336,489510,803930,1530949,3388942,6132329,14047480,13442440
round_k,0,1,3,7,28,64,141,286,573,1165,2364,4754,9519,19044,38172,76377
round_shots,316,131,99,88,84,81,80,80,80,80,80,79,79,79,79,79,35
round_queries,316,393,693,1320,2604,5103,10160,20400,40880,82000,164560,326349,652777,1305791,2611977,5224981,4630605
round_k,0,1,3,7,15,31,63,127,255,512,1028,2065,4131,8264,16531,33069,66151
round_shots,316,141,124,130,311,203,194,169,170,167,201,260,195,198,214,101
round_queries,316,423,868,1950,9641,18067,39770,75543,156570,313459,759177,1976260,3011775,6196014,13434278,12824273
round_k,0,1,3,7,15,44,102,223,460,938,1888,3800,7722,15646,31388,63486
