round_shots,3941,388,313,295,295,176,172,169,168,161,168,170,171,158
round_queries,3941,2716,5321,12095,25075,30800,61748,126919,255192,489279,1033704,2108850,4265595,7891626
round_k,0,3,8,20,42,87,179,375,759,1519,3076,6202,12472,24973
round_shots,3175,366,232,207,194,221,181,167,163,175,191,289,236,125
round_queries,3175,2562,3944,8487,17266,39559,74753,150133,303669,662025,1468599,4469385,7512588,8038875
round_k,0,3,8,20,44,89,206,449,931,1891,3844,7732,15916,32155
round_shots,3361,372,289,170,209,213,165,167,170,235,337,232,190,129
round_queries,3361,2604,4913,6970,17347,36849,62865,130093,270470,749415,2169943,3250088,5338430,7289403
round_k,0,3,8,20,41,86,190,389,795,1594,3219,7004,14048,28253
round_shots,2742,367,296,287,184,178,183,189,187,122,107,330,83,99
round_queries,2742,2569,4440,8897,11592,22606,47763,107541,223465,322934,566779,3846150,2023457,4904361
round_k,0,3,7,15,31,63,130,284,597,1323,2648,5827,12189,24769
round_shots,2975,340,312,202,170,199,191,181,196,244,317,291,261,105
round_queries,2975,2380,5304,8282,15130,35621,74299,156927,349076,885476,2304907,4254129,7818255,6298635
round_k,0,3,8,20,44,89,194,433,890,1814,3635,7309,14977,29993
round_shots,2762,376,372,280,238,237,326,234,315,327,222,164,172,147
round_queries,2762,2632,6324,11480,21182,43845,122902,179010,486045,1052613,1478298,2211212,4693364,8033991
round_k,0,3,8,20,44,92,188,382,771,1609,3329,6741,13643,27326
round_shots,2239,379,247,181,409,195,186,212,184,176,276,195,168,161
round_queries,2239,2653,4199,7421,33947,34905,66774,165996,291640,561968,1776612,2514525,4337256,8335453
round_k,0,3,8,20,41,89,179,391,792,1596,3218,6447,12908,25886
round_shots,3218,302,351,225,225,188,172,178,177,179,161,223,276,130
round_queries,3218,2114,5967,9225,20025,33652,68628,149342,302493,628111,1134889,3161917,7892772,7443150
round_k,0,3,8,20,44,89,199,419,854,1754,3524,7089,14298,28627
round_shots,3221,421,298,277,286,394,266,273,222,314,307,227,225,147
round_queries,3221,2947,5066,11357,23738,67374,96558,212667,359418,1036514,2038173,3125109,6212475,8151003
round_k,0,3,8,20,41,85,181,389,809,1650,3319,6883,13805,27724
round_shots,3403,294,199,202,202,285,281,199,178,170,161,165,165,127
round_queries,3403,2646,4975,10302,22422,65265,136847,201587,368638,711110,1347087,2785035,5575515,8591423
round_k,0,4,12,25,55,114,243,506,1035,2091,4183,8439,16895,33824
round_shots,3287,348,287,175,284,445,405,337,194,187,196,222,184,183,98
round_queries,3287,2436,4305,5425,17892,57405,105705,177599,205446,396253,832020,1940058,3222760,6448737,6976914
round_k,0,3,7,15,31,64,130,263,529,1059,2122,4369,8757,17619,35596
round_shots,3771,462,240,474,205,169,213,364,280,172,161,161,179,163,80
round_queries,3771,3234,4080,16590,14965,26871,67947,243516,378280,474204,901439,1813665,4053813,7416011,7328400
round_k,0,3,8,17,36,79,159,334,675,1378,2799,5632,11323,22748,45802
round_shots,2863,306,335,215,261,218,198,173,173,184,171,159,160,124
round_queries,2863,2142,5695,8815,23229,39458,79398,148953,300501,653016,1220427,2280219,4620640,7190388
round_k,0,3,8,20,44,90,200,430,868,1774,3568,7170,14439,28993
round_shots,2087,320,354,382,186,288,350,199,292,320,251,208,158,142
round_queries,2087,2240,6018,14898,15066,46944,115850,148653,468076,1063360,1764781,2940912,4487990,8077386
round_k,0,3,8,19,40,81,165,373,801,1661,3515,7069,14202,28441
round_shots,3853,337,279,267,306,208,195,253,276,306,245,277,232,98
round_queries,3853,2359,4743,10947,27234,37648,81705,219857,500940,1139850,1834315,4203475,7053496,5970650
round_k,0,3,8,20,44,90,209,434,907,1862,3743,7587,15201,30462
round_shots,2565,301,316,260,171,260,232,223,207,296,299,274,247,129
round_queries,2565,2107,5372,10660,15219,46540,101384,195571,386055,1114440,2310971,4340982,7907705,8332497
round_k,0,3,8,20,44,89,218,438,932,1882,3864,7921,16007,32296
round_shots,3267,358,282,275,288,236,263,205,173,164,171,172,169,160,67
round_queries,3267,2506,4794,11275,23904,40356,90735,144115,247909,472484,985473,1985052,3913533,7440160,6232273
round_k,0,3,8,20,41,85,172,351,716,1440,2881,5770,11578,23250,46509
round_shots,2845,300,297,376,239,230,213,181,171,164,207,211,173,134
round_queries,2845,2100,5049,14664,19359,38870,72207,146067,298053,598108,1511307,3144533,5229963,8125894
round_k,0,3,8,19,40,84,169,403,871,1823,3650,7451,15115,30320
round_shots,2914,367,302,311,291,260,277,266,223,231,240,165,165,168,72
round_queries,2914,2569,4530,9641,18915,35100,75621,147098,248199,515823,1097040,1802625,3612015,7586712,6720120
round_k,0,3,7,15,32,67,136,276,556,1116,2285,5462,10945,22579,46667
round_shots,2469,314,329,280,353,174,191,185,175,285,235,159,159,169,74
round_queries,2469,2198,5593,10920,28593,29058,65131,126355,240275,796575,1357595,1838835,3700407,7889089,6943938
round_k,0,3,8,19,40,83,170,341,686,1397,2888,5782,11636,23340,46918
round_shots,3221,326,283,176,165,193,241,193,194,163,161,160,159,118
round_queries,3221,2282,4811,6864,13035,30687,78325,150347,322622,583377,1174173,2359200,4725639,7031974
round_k,0,3,8,19,39,79,162,389,831,1789,3646,7372,14860,29796
round_shots,1996,414,231,225,274,229,184,184,172,166,173,249,187,181
